user_id,activity_date,match_type,finish_position,bots,n_matches
6771,2023-12-16,A,2,0,1
6822,2023-12-23,C,3,3,3
11327,2023-12-21,C,3,0,1
842,2024-01-06,C,1,0,1
7750,2024-01-19,C,2,2,1
3972,2023-12-04,C,4,0,1
8446,2023-12-21,C,2,2,1
10244,2024-01-22,A,2,2,1
3203,2024-02-29,A,3,3,1
2102,2023-12-19,C,3,3,1
9928,2024-02-08,C,3,0,1
341,2024-02-07,A,1,0,1
11150,2023-12-13,C,1,1,1
14452,2023-12-19,C,2,2,1
10975,2024-02-16,C,3,0,1
6121,2023-12-07,C,3,0,1
6273,2023-12-23,A,3,3,1
1513,2024-01-11,C,3,3,1
6410,2024-02-15,A,1,1,1
1660,2024-02-23,A,4,4,1
1022,2023-12-28,C,4,4,1
1513,2024-01-11,C,4,4,1
4325,2024-01-24,C,1,0,1
12113,2024-01-15,C,2,0,1
2404,2024-01-04,C,2,2,1
8232,2024-02-18,A,1,1,1
9012,2023-12-31,A,3,0,1
6116,2023-12-18,C,1,1,2
11883,2024-02-04,B,,4,1
3505,2024-02-27,C,3,0,1
12173,2024-01-19,A,1,1,1
392,2024-02-02,C,2,0,1
341,2023-12-13,C,4,4,1
4970,2024-02-14,C,1,1,1
8433,2024-02-11,A,1,1,1
4325,2024-02-23,C,1,1,1
10897,2024-02-17,A,1,1,2
2929,2023-12-30,A,3,3,1
2204,2024-02-22,A,1,1,1
3166,2024-01-25,C,3,3,2
1777,2024-01-05,C,2,2,1
227,2024-01-28,C,2,2,1
9133,2024-01-05,C,4,4,1
4469,2023-12-19,A,1,1,1
12614,2024-02-24,C,1,0,1
4927,2024-02-10,C,4,4,5
5410,2024-02-29,A,,4,1
268,2024-01-05,C,4,4,2
5105,2024-01-27,C,3,3,1
4838,2023-12-03,A,2,0,1
14294,2024-02-10,B,1,1,1
5533,2024-02-16,C,1,1,1
1026,2024-01-15,A,3,3,1
3052,2024-02-11,A,4,4,1
4800,2024-02-15,A,4,4,1
3505,2024-01-07,C,3,0,2
1431,2023-12-20,C,4,4,1
3166,2024-02-05,C,2,2,1
794,2023-12-12,C,1,1,1
12860,2024-01-07,C,4,4,1
10897,2024-03-01,C,2,2,1
842,2023-12-09,C,3,0,1
3972,2024-01-06,A,,4,1
10417,2024-02-29,A,4,0,1
5715,2023-12-11,C,2,0,1
9012,2024-01-30,C,3,3,1
946,2024-01-19,C,1,1,1
12614,2024-01-30,C,1,1,2
6822,2023-12-21,C,3,3,1
10897,2024-02-18,B,1,1,1
12034,2024-01-22,C,3,3,1
2972,2024-02-11,A,4,4,1
7841,2024-02-11,C,1,1,1
11086,2024-01-12,C,1,1,1
4192,2024-01-23,C,4,4,1
8979,2024-02-02,C,3,3,1
241,2023-12-28,C,1,1,1
6417,2024-02-04,C,1,1,1
13453,2024-02-19,C,3,0,1
6822,2024-02-22,A,1,1,1
1388,2024-02-14,C,4,0,1
15012,2024-02-13,A,4,4,1
1022,2023-12-29,C,1,1,2
3219,2023-12-31,C,3,3,1
6068,2024-02-12,C,2,2,1
3166,2024-01-12,A,1,1,1
1759,2024-01-26,A,1,1,1
3166,2024-01-02,C,4,4,2
5501,2024-02-16,C,3,3,1
5889,2024-02-16,C,1,1,1
3782,2024-02-17,A,2,0,1
9790,2024-02-25,C,1,1,1
6841,2023-12-10,A,2,2,2
3052,2024-01-17,C,4,4,1
4676,2023-12-09,C,2,2,1
9345,2024-02-16,C,1,1,1
6822,2024-01-17,C,1,0,1
12572,2024-01-03,A,1,1,1
1513,2024-01-13,A,3,3,1
3166,2024-02-10,B,3,3,1
14451,2024-02-15,A,3,3,1
6822,2023-12-09,A,2,2,1
11780,2024-01-19,C,3,3,1
864,2024-01-17,C,2,2,4
8432,2024-02-25,C,4,0,1
1243,2024-01-05,C,4,4,1
12211,2023-12-09,C,1,1,1
3889,2024-02-08,C,3,0,1
7147,2024-02-20,A,1,1,1
15299,2024-02-26,A,2,2,1
6273,2024-02-02,A,4,4,1
4183,2024-01-15,C,4,4,1
5895,2024-02-07,C,2,2,1
6317,2023-12-13,A,3,3,1
5652,2024-02-07,C,1,1,3
9416,2023-12-23,C,1,1,1
14516,2024-01-03,B,4,4,1
268,2023-12-16,A,3,3,1
1461,2024-03-01,C,4,4,1
8419,2024-01-01,A,1,1,1
5652,2024-02-17,A,1,1,2
889,2024-02-16,B,1,0,1
5105,2023-12-29,A,3,3,1
2204,2024-02-11,C,1,1,3
6822,2024-02-20,C,1,1,2
9133,2023-12-31,C,4,4,1
1545,2024-01-06,C,1,1,1
4529,2024-01-02,A,3,3,1
16387,2023-12-14,C,4,4,1
13279,2024-02-05,A,1,0,1
3166,2024-01-28,C,3,3,2
11421,2024-02-18,C,2,2,1
11150,2024-02-09,C,2,2,1
8454,2023-12-28,A,1,1,1
6822,2023-12-30,A,1,1,1
8673,2024-01-21,C,1,1,1
10391,2023-12-24,C,4,4,3
12138,2024-02-24,A,1,1,3
1554,2023-12-04,C,2,2,1
1704,2023-12-14,A,1,1,1
2518,2024-01-20,C,4,4,1
715,2024-02-15,B,4,4,1
16415,2023-12-16,A,4,4,1
842,2023-12-28,C,1,0,1
10897,2024-01-05,C,2,0,1
3447,2024-01-02,C,3,3,1
12581,2024-01-15,B,2,0,1
12614,2024-02-02,C,1,1,1
237,2024-01-08,B,2,2,1
12472,2024-02-24,C,3,3,1
16495,2024-02-29,A,,4,1
341,2023-12-20,C,1,0,1
2929,2023-12-08,A,1,1,1
6662,2024-02-28,C,4,0,1
6822,2024-02-08,C,2,2,1
9069,2024-01-16,C,,4,1
1763,2024-01-06,A,4,4,1
3166,2024-02-16,C,2,2,1
4800,2024-01-11,A,1,1,1
15482,2024-02-05,C,1,0,1
4761,2023-12-07,C,4,4,1
2036,2023-12-08,C,3,3,1
1064,2024-02-13,A,3,3,1
281,2024-02-16,C,3,3,2
16495,2024-02-12,A,4,4,1
14340,2023-12-16,A,1,0,1
864,2024-01-22,C,3,3,1
2041,2024-01-14,A,3,3,1
1683,2023-12-08,A,2,0,1
6692,2024-02-15,C,3,3,1
268,2023-12-28,A,1,1,1
13667,2024-01-03,C,,4,1
10451,2024-01-03,A,3,3,1
6841,2023-12-26,C,1,1,2
10291,2024-01-06,A,3,3,1
8419,2024-01-12,C,4,4,1
3161,2024-01-12,C,3,3,1
4761,2024-01-21,A,3,3,1
6410,2024-02-09,A,1,1,1
5666,2023-12-24,C,4,4,1
4055,2023-12-31,C,2,2,1
5666,2023-12-03,C,1,1,2
3329,2024-01-08,C,3,0,1
8232,2024-01-28,C,1,1,1
11150,2024-03-01,A,4,0,1
11143,2023-12-16,A,1,1,1
5210,2024-02-27,C,3,0,1
794,2023-12-19,A,2,0,1
8868,2023-12-21,C,2,0,1
12581,2024-01-15,A,3,3,1
2713,2024-02-08,C,1,1,1
1288,2024-01-29,C,2,2,1
9928,2024-02-09,B,2,2,1
7132,2023-12-12,A,4,4,1
8075,2024-02-25,B,4,4,1
6625,2024-02-04,C,1,1,1
1964,2024-01-04,A,4,0,1
998,2024-01-16,C,3,0,1
16495,2024-02-05,C,1,0,1
9246,2024-02-15,C,3,0,1
1545,2024-01-19,C,1,1,1
889,2024-01-14,A,2,2,1
2036,2023-12-11,A,4,4,1
1026,2023-12-09,C,3,3,1
9050,2023-12-26,A,1,1,1
12034,2024-02-05,A,2,2,1
1545,2024-01-28,C,3,3,2
6133,2024-01-18,A,1,1,1
12860,2023-12-02,C,1,0,1
11011,2024-01-03,C,4,4,2
2393,2024-01-04,A,1,1,1
1288,2024-01-20,C,3,3,1
794,2024-01-13,C,4,4,1
10738,2024-01-29,C,1,1,1
5410,2024-02-29,A,3,3,1
3447,2024-01-23,A,,4,1
11077,2023-12-13,A,3,0,1
12581,2024-02-04,C,3,0,1
7571,2024-01-23,C,3,0,1
10897,2023-12-04,A,3,3,1
281,2024-01-14,C,1,1,1
3166,2024-01-15,A,3,3,1
9651,2024-01-11,C,1,1,1
12674,2023-12-24,C,1,0,1
10997,2024-02-14,C,4,4,1
8232,2024-02-29,C,1,1,1
8795,2024-02-14,C,4,0,1
1288,2024-01-03,C,3,0,1
10340,2024-01-07,C,2,2,1
10059,2024-02-12,A,4,4,1
2713,2024-02-03,C,2,2,2
4006,2024-01-03,A,1,1,1
1754,2023-12-05,A,3,3,1
12472,2024-01-31,C,1,1,1
6969,2024-01-14,A,1,1,1
860,2024-02-17,C,3,3,1
6351,2024-02-04,C,4,4,1
3644,2023-12-07,C,4,4,1
1243,2024-01-16,A,2,2,1
6417,2024-02-04,C,3,3,1
4083,2024-02-11,B,1,1,1
3603,2024-01-18,A,2,2,1
1115,2024-02-20,B,1,1,1
8795,2024-02-20,C,2,2,1
4836,2024-02-02,C,1,1,1
6351,2023-12-21,A,4,4,2
5105,2024-01-20,A,1,1,1
5230,2023-12-22,A,4,4,1
9142,2024-03-01,C,1,1,1
4631,2024-02-29,A,1,1,1
6461,2024-03-01,C,4,4,1
6297,2024-02-22,C,4,4,1
7351,2023-12-24,C,4,4,1
6187,2024-02-27,C,1,1,1
4083,2024-02-08,C,4,4,1
4083,2024-02-08,C,3,3,1
3727,2024-02-21,C,1,1,1
3801,2024-02-15,A,2,2,1
9012,2024-02-12,A,2,2,1
11366,2023-12-08,A,4,4,1
9891,2023-12-28,C,1,0,1
8651,2024-01-04,C,3,3,1
7593,2024-01-06,C,4,4,1
10897,2023-12-29,A,2,0,2
2713,2024-02-12,C,2,2,1
101,2023-12-06,C,4,0,1
12113,2024-01-22,C,4,0,1
13831,2024-01-09,C,1,1,1
864,2023-12-17,C,4,4,1
5440,2023-12-22,A,2,2,1
11181,2024-02-07,C,3,3,1
8232,2023-12-22,C,1,1,1
268,2024-01-21,C,3,3,1
5431,2024-01-11,A,4,0,1
12269,2024-02-06,A,2,2,1
12868,2024-01-19,C,2,2,1
6692,2024-02-12,C,4,4,1
8651,2024-01-23,C,2,2,1
14976,2024-02-23,C,4,0,1
11577,2024-02-09,C,3,0,1
6526,2024-02-27,A,3,3,1
2228,2024-02-18,C,4,4,1
4325,2023-12-21,A,2,2,1
5656,2024-02-11,C,2,0,1
6054,2023-12-31,C,1,1,1
12472,2024-01-31,A,2,2,1
2067,2024-02-27,C,2,0,1
8485,2024-02-01,C,2,0,1
6841,2024-01-12,A,2,0,1
451,2023-12-16,C,3,0,1
5652,2024-02-17,A,3,3,2
1431,2024-02-18,A,2,2,1
4761,2024-02-18,C,4,0,1
2972,2024-02-11,A,1,1,2
842,2024-01-30,A,2,2,1
6822,2024-01-30,A,1,1,1
2914,2024-01-02,A,2,2,1
10340,2023-12-13,C,1,1,1
864,2023-12-17,C,3,3,1
3875,2024-01-27,C,1,0,1
3652,2024-02-11,A,3,3,1
3166,2024-01-21,C,4,4,1
1075,2023-12-28,C,3,3,2
281,2024-01-14,C,3,3,1
8582,2024-02-09,A,1,1,1
5224,2023-12-06,B,2,2,1
6841,2024-01-15,C,4,4,2
3166,2023-12-25,A,2,2,1
1575,2023-12-11,C,2,2,1
2333,2024-02-27,C,2,0,1
10815,2024-02-10,A,2,2,1
2365,2024-01-20,C,1,1,1
2315,2024-02-24,B,,4,1
3537,2024-02-15,A,1,0,1
864,2024-01-28,C,2,2,1
2697,2024-01-13,C,1,1,1
1964,2023-12-02,A,1,1,1
10020,2024-02-25,C,4,4,1
6822,2024-02-14,A,3,3,2
4255,2024-02-25,B,1,0,1
2036,2024-01-13,B,1,1,1
268,2024-02-29,C,4,0,1
144,2023-12-10,C,1,1,1
5354,2023-12-20,A,1,1,1
8232,2023-12-20,C,,4,1
613,2024-01-23,C,2,2,1
5618,2023-12-07,A,1,1,1
1970,2024-01-06,C,3,0,1
5105,2024-01-19,C,4,4,2
6526,2024-02-22,C,1,0,1
4341,2024-02-20,A,2,2,1
6526,2024-02-23,C,,4,1
9012,2024-01-17,A,3,3,2
6822,2024-02-11,A,1,1,2
842,2024-01-01,C,1,1,1
10408,2024-02-01,A,4,4,1
2409,2023-12-02,C,4,0,1
14888,2024-02-15,A,2,2,1
3442,2024-02-13,C,4,0,1
9012,2024-03-01,C,2,2,1
6822,2023-12-15,C,1,0,2
12113,2023-12-22,A,4,4,1
12528,2024-01-04,C,1,1,2
9416,2024-01-07,C,1,1,1
7659,2024-01-09,C,2,2,1
5105,2023-12-27,C,2,2,1
1288,2024-01-04,C,4,0,1
628,2024-02-22,A,1,1,1
1964,2023-12-13,A,2,2,1
10738,2024-01-10,C,1,1,1
3644,2023-12-02,C,1,0,1
6841,2024-02-09,C,3,0,1
6822,2023-12-19,A,1,1,4
8794,2024-02-05,A,3,3,1
3354,2024-02-16,C,1,0,1
1179,2024-03-01,C,3,3,1
1683,2023-12-30,C,1,1,1
1777,2023-12-31,A,2,0,1
8475,2024-01-12,C,2,2,1
12944,2023-12-02,C,2,2,1
4529,2024-01-16,C,1,1,1
11181,2024-01-19,C,3,3,1
3801,2024-02-07,A,2,2,1
1034,2023-12-25,C,4,4,1
7750,2024-02-28,C,3,3,1
889,2024-01-22,B,4,0,1
9416,2024-01-17,C,1,1,1
12472,2024-02-21,A,3,3,1
11797,2023-12-25,A,4,4,1
12034,2024-02-15,A,3,3,1
3632,2023-12-02,C,1,1,1
6417,2024-01-25,A,3,3,1
1503,2024-02-25,C,4,4,1
392,2024-01-01,C,1,0,1
2104,2024-02-21,A,1,1,1
8485,2024-02-01,C,1,0,1
5388,2024-02-24,C,1,0,1
8158,2024-01-21,A,2,2,1
5105,2023-12-18,C,4,4,1
479,2023-12-09,C,1,1,1
4836,2024-02-01,C,4,0,1
1288,2024-01-13,C,1,1,2
15844,2023-12-29,C,4,0,1
12515,2023-12-17,A,2,2,1
11077,2023-12-26,C,1,1,1
8232,2024-02-28,C,3,3,1
8433,2024-02-13,A,4,4,1
9133,2024-02-05,A,4,4,1
8818,2024-01-26,A,2,2,1
6269,2023-12-29,C,4,4,2
6822,2024-01-25,A,4,4,1
237,2023-12-20,C,3,3,1
8305,2024-01-12,C,1,1,1
1022,2024-01-02,C,4,4,1
4083,2024-02-14,C,3,0,1
12581,2024-01-16,A,3,0,1
15028,2024-01-26,A,1,1,1
5391,2023-12-07,C,3,0,1
8232,2023-12-24,C,2,2,2
1022,2023-12-15,C,1,1,1
6351,2024-01-19,C,4,4,1
6822,2023-12-21,C,1,1,3
4083,2024-02-14,C,1,1,2
8184,2024-02-11,C,3,3,1
5121,2023-12-25,C,4,0,2
7929,2024-01-29,C,4,0,1
139,2024-02-13,C,3,0,1
492,2024-01-05,A,1,1,1
15028,2024-01-30,A,,4,1
9928,2023-12-11,A,1,1,1
2559,2024-01-16,C,,4,1
5553,2023-12-16,A,4,0,1
7487,2023-12-10,C,2,2,1
4800,2024-01-26,A,2,0,1
12034,2024-01-30,C,3,3,1
281,2024-01-02,A,2,2,1
12138,2024-02-23,A,1,1,1
3052,2023-12-03,A,1,1,1
14262,2024-02-10,C,2,2,1
127,2023-12-08,A,4,4,1
3014,2023-12-05,C,4,4,1
864,2024-01-24,C,1,1,1
8683,2023-12-05,C,4,4,1
425,2024-01-08,C,3,0,1
9323,2024-02-17,C,4,4,1
1759,2024-01-15,A,2,2,1
1389,2024-02-17,C,1,1,1
12614,2024-01-05,A,2,2,1
8049,2024-02-24,A,2,0,1
2914,2024-01-02,A,3,3,1
889,2024-02-17,C,2,0,1
823,2024-02-20,C,3,3,1
864,2023-12-01,C,1,1,1
2730,2024-01-14,C,4,4,1
9790,2024-02-03,C,3,3,2
14306,2023-12-26,A,4,0,1
6442,2023-12-31,A,2,0,1
3505,2023-12-23,A,1,1,1
8794,2024-02-26,C,2,0,1
10268,2024-01-05,C,2,0,1
6841,2023-12-25,C,4,4,1
9012,2024-01-05,C,4,4,1
2409,2023-12-13,C,2,2,1
9790,2024-02-13,A,3,3,1
2359,2023-12-15,B,4,0,1
11181,2024-01-20,A,1,1,1
9133,2024-01-18,A,3,3,1
237,2024-02-02,C,1,1,1
4393,2024-01-31,A,3,3,1
4798,2023-12-08,C,3,3,2
10451,2024-03-01,C,2,2,1
4804,2024-01-26,B,3,0,1
2106,2023-12-09,A,3,3,1
1391,2024-01-14,B,3,3,1
12572,2024-01-01,A,,4,1
4083,2024-02-25,A,3,3,1
10897,2023-12-18,C,2,2,1
3437,2024-02-28,C,1,1,1
6841,2024-02-05,C,2,2,1
9790,2024-02-10,C,4,4,1
3765,2024-02-16,C,2,2,1
2399,2024-03-01,C,2,2,1
5633,2024-02-18,A,2,2,1
13406,2024-01-31,C,1,0,1
2404,2024-01-09,C,3,3,1
3889,2024-02-21,C,1,1,1
241,2024-02-09,A,1,1,1
4325,2024-01-19,A,1,1,1
1288,2023-12-14,C,1,1,1
6468,2024-01-28,B,4,4,1
3472,2023-12-02,C,4,0,1
842,2024-02-18,C,1,1,1
1054,2023-12-22,C,1,1,1
268,2023-12-05,C,4,4,2
4722,2024-02-25,C,3,3,1
4860,2023-12-11,A,4,0,1
661,2024-03-01,A,3,3,1
10897,2024-02-16,C,2,0,1
4860,2023-12-10,A,2,2,1
12269,2024-01-03,C,,4,1
10551,2024-01-27,C,1,1,1
15482,2024-01-19,A,3,0,1
864,2024-02-01,A,2,2,1
4091,2023-12-17,B,1,1,1
13831,2024-01-27,A,3,3,1
1328,2023-12-02,A,2,2,1
268,2023-12-01,C,1,1,1
10897,2023-12-07,C,2,2,1
6410,2024-03-01,C,1,1,1
12614,2024-02-22,A,1,1,1
3052,2023-12-30,C,1,0,1
9790,2024-02-13,A,4,4,1
1683,2023-12-31,C,2,2,1
2204,2024-02-16,C,2,2,1
1983,2024-02-07,A,2,2,1
350,2024-01-11,C,2,0,1
12723,2024-01-21,A,4,4,1
842,2024-02-04,B,2,0,1
6822,2023-12-27,A,2,2,1
2536,2023-12-30,C,2,2,1
4083,2024-02-10,A,1,1,1
7750,2024-02-05,A,4,4,2
15014,2024-02-26,C,3,3,1
2204,2024-01-26,C,1,1,1
14121,2024-02-25,B,4,4,1
12472,2024-02-26,A,1,1,3
5895,2024-02-03,C,4,4,1
1389,2024-02-04,C,3,3,1
1645,2024-02-16,C,2,2,1
4083,2024-01-21,C,3,3,1
5845,2024-01-24,C,3,3,1
7524,2024-02-06,A,4,4,1
8489,2024-01-03,A,2,0,1
1647,2024-02-16,C,2,2,1
1513,2024-01-03,A,3,3,1
11268,2024-02-19,C,,4,1
2713,2024-01-06,C,4,4,1
10836,2023-12-21,A,1,1,1
4183,2023-12-06,C,3,0,1
12868,2024-02-24,A,4,4,1
6822,2024-02-25,C,1,1,3
5127,2024-02-17,A,3,0,1
6125,2024-01-14,A,1,1,1
2365,2024-01-16,C,2,0,1
13234,2024-02-10,C,3,3,2
6410,2023-12-26,A,2,2,1
7106,2024-02-03,C,2,2,1
10897,2024-01-22,C,2,0,1
6065,2023-12-12,C,2,0,1
3166,2024-02-01,A,1,1,1
12581,2024-02-29,A,2,2,3
10291,2024-01-05,A,4,4,1
9012,2024-03-01,A,1,1,1
10997,2024-01-08,C,2,2,2
6822,2024-02-27,B,3,3,1
392,2024-01-11,C,1,1,1
7833,2024-02-20,A,3,3,1
1287,2024-02-10,A,4,4,1
4798,2023-12-26,A,1,1,1
3505,2023-12-24,C,2,0,1
9137,2023-12-28,A,4,4,1
8651,2023-12-17,C,2,2,1
4083,2024-02-05,C,1,1,1
1513,2024-01-11,C,1,1,1
7750,2024-01-11,A,2,2,2
4632,2024-01-27,A,2,2,1
5618,2023-12-02,A,4,4,1
5105,2024-01-21,C,4,4,1
2299,2023-12-01,C,3,3,1
6207,2024-02-17,C,2,0,1
5895,2024-02-03,C,3,3,1
237,2024-02-17,C,2,2,1
2713,2023-12-06,B,3,3,1
6655,2023-12-24,C,2,2,1
6068,2024-02-16,C,3,0,1
8795,2024-01-03,A,1,0,1
2048,2024-01-07,C,1,1,1
10291,2024-01-14,B,4,4,1
1394,2024-02-08,A,3,3,1
13285,2024-01-03,A,2,0,1
8432,2023-12-09,C,3,3,1
3652,2024-01-08,C,4,0,1
4898,2024-03-01,C,4,0,1
7913,2023-12-15,C,1,1,1
2130,2023-12-18,C,3,3,1
12472,2024-02-07,C,1,1,2
832,2024-01-09,C,4,4,1
1115,2024-01-30,A,,4,1
9012,2023-12-27,C,4,4,1
12860,2024-02-26,A,2,0,1
6207,2023-12-16,B,2,0,1
2849,2023-12-24,C,4,4,1
139,2024-02-07,C,4,0,1
8998,2023-12-04,C,1,1,1
7913,2024-01-14,C,4,4,1
4860,2024-02-16,C,2,2,1
6671,2024-02-07,C,4,0,1
6470,2024-02-27,C,4,4,1
13714,2023-12-04,C,2,0,1
10897,2024-02-28,C,3,0,1
7949,2024-01-17,C,,4,1
1785,2023-12-24,C,4,4,1
5715,2023-12-20,A,1,0,1
4091,2023-12-02,A,4,4,1
15028,2024-02-24,A,1,1,1
6822,2023-12-04,C,1,0,1
1288,2024-03-01,A,3,3,1
3031,2023-12-06,C,3,3,1
13504,2024-02-13,C,1,1,1
6893,2023-12-31,C,4,4,1
4800,2024-01-18,A,3,3,1
4836,2024-02-11,C,2,2,1
5652,2024-03-01,B,2,0,1
6442,2024-02-27,A,1,0,1
6526,2024-02-27,A,1,1,4
1964,2023-12-06,A,2,2,1
237,2024-02-08,C,2,0,1
5967,2024-02-25,B,4,4,1
2104,2024-01-06,C,3,0,1
12528,2023-12-18,A,2,2,1
3166,2024-01-18,C,4,4,2
2354,2023-12-08,A,2,2,1
11077,2023-12-20,A,4,0,1
14121,2024-01-23,A,1,1,1
5967,2024-02-16,A,3,3,1
9012,2024-02-22,C,4,4,1
6442,2024-02-07,C,4,0,1
9050,2024-01-03,C,4,4,1
9257,2024-02-17,A,4,4,1
9162,2024-02-28,C,4,4,1
12279,2024-02-06,A,3,3,1
13285,2024-02-07,C,4,4,1
4138,2024-01-14,A,2,2,1
1391,2024-02-11,C,2,2,1
16387,2023-12-30,C,2,0,1
5105,2024-01-21,C,3,3,1
9416,2024-02-05,C,3,3,1
817,2024-01-04,C,4,4,1
7817,2023-12-04,B,2,2,1
4533,2024-02-10,C,,4,1
14508,2024-02-21,C,1,1,1
8795,2023-12-20,C,,4,1
6822,2023-12-23,C,1,1,3
6065,2023-12-07,C,3,0,1
4083,2024-03-01,A,4,0,1
6850,2024-02-23,C,4,4,1
1288,2023-12-17,C,1,0,1
7217,2024-02-09,C,4,4,1
2138,2023-12-18,C,4,0,1
6068,2024-02-20,A,2,2,1
6410,2024-02-05,A,1,1,1
17414,2024-01-21,C,4,4,1
392,2023-12-18,C,3,3,1
268,2023-12-24,C,,4,1
4391,2023-12-30,C,4,4,1
4469,2023-12-30,A,2,2,1
1388,2023-12-28,C,3,0,1
4800,2024-01-29,C,2,2,1
5230,2024-01-20,C,4,4,2
12572,2023-12-26,C,2,2,1
1389,2023-12-11,A,3,3,1
8001,2024-02-09,C,4,4,1
1545,2024-01-04,C,1,1,1
5410,2023-12-09,A,1,1,1
10897,2024-02-07,A,3,3,1
6065,2024-02-23,C,1,1,1
4427,2024-01-19,C,3,3,1
16378,2024-01-15,C,3,3,1
6625,2024-02-07,C,1,1,2
10738,2024-01-26,C,4,4,1
2559,2024-01-11,A,3,0,1
10643,2024-01-04,C,2,0,1
4631,2023-12-07,A,2,0,1
6612,2024-02-09,C,3,3,2
2400,2024-02-22,A,3,3,1
3161,2023-12-22,A,,4,1
9963,2024-01-11,C,3,3,1
1389,2024-02-16,C,2,2,1
6417,2023-12-31,A,1,1,1
2713,2023-12-08,B,2,2,1
6822,2024-01-17,A,1,1,3
5984,2024-01-05,A,4,4,1
3407,2024-02-03,A,1,1,1
4652,2023-12-15,A,2,2,1
2041,2023-12-03,C,1,1,2
268,2024-01-29,C,4,4,2
10897,2024-01-03,C,1,1,1
1288,2023-12-29,A,3,3,1
9012,2023-12-02,A,2,2,1
6068,2024-02-06,A,3,3,1
6970,2023-12-09,C,3,3,1
8397,2024-01-31,C,1,1,1
11150,2023-12-17,C,4,4,1
628,2023-12-04,A,1,1,2
10997,2023-12-15,A,1,1,1
6410,2024-02-18,C,2,2,1
14976,2024-02-03,C,3,3,1
6526,2024-02-28,C,3,3,2
14121,2023-12-19,A,2,2,1
6435,2023-12-17,C,3,0,1
4091,2024-01-29,C,3,3,1
2104,2023-12-06,C,2,2,1
4211,2024-01-14,A,2,2,1
1288,2024-02-24,C,4,4,1
5895,2024-02-06,C,3,3,2
12465,2023-12-17,B,1,1,1
6065,2024-01-15,C,2,0,1
3166,2024-01-09,A,1,1,1
4090,2024-01-07,A,4,4,1
3292,2023-12-04,C,1,1,1
6609,2023-12-28,C,4,4,1
6655,2024-01-16,B,2,2,1
2543,2024-01-08,A,2,2,1
6018,2024-01-31,C,2,2,3
4631,2024-03-01,A,3,3,1
13598,2024-02-23,C,2,2,1
3239,2024-01-05,C,4,0,1
11162,2024-01-03,C,3,0,1
8582,2024-02-12,C,3,3,1
2204,2024-02-04,C,3,3,1
10142,2023-12-25,C,4,4,2
9100,2024-02-19,A,,4,1
6850,2024-02-25,C,1,1,1
281,2024-02-07,C,2,2,1
4192,2023-12-12,C,1,1,1
9460,2024-01-03,A,3,3,1
6778,2024-01-11,C,4,0,1
2957,2024-02-07,C,2,2,2
8589,2024-02-11,C,3,3,1
6398,2024-01-10,C,2,2,1
13831,2023-12-14,B,3,0,1
1106,2024-01-30,B,2,2,1
9670,2024-02-12,A,2,0,1
10997,2024-01-09,C,1,0,1
7332,2024-02-10,C,1,1,1
7571,2024-01-19,A,1,1,1
4469,2023-12-21,C,2,0,1
2713,2024-01-15,B,4,4,1
3161,2024-01-29,C,3,3,1
8646,2024-01-07,C,3,3,1
4860,2023-12-02,A,1,0,1
1647,2024-02-19,A,2,2,1
4325,2023-12-12,A,1,1,1
4836,2024-02-08,C,3,0,1
7593,2023-12-28,A,1,1,1
4836,2024-02-01,C,4,4,1
341,2024-01-15,A,2,2,1
6947,2024-02-16,C,4,4,1
1964,2024-01-06,C,2,2,1
2914,2023-12-14,A,1,1,1
1288,2023-12-09,C,4,4,1
1345,2024-01-25,A,2,2,1
6015,2024-01-22,C,1,1,1
3166,2024-01-10,A,2,2,2
9715,2024-01-25,B,3,3,1
12874,2023-12-29,C,4,4,1
7593,2023-12-03,B,3,3,1
8045,2023-12-24,A,1,0,1
7750,2024-01-07,C,3,3,2
1288,2024-01-17,C,2,0,1
2674,2024-02-13,C,2,2,1
3189,2023-12-15,C,4,4,1
11869,2023-12-13,C,3,3,1
6018,2024-02-13,A,4,4,1
7198,2024-02-27,C,2,0,1
12874,2023-12-29,C,3,3,1
3166,2024-02-17,A,1,1,1
7750,2024-02-01,C,2,0,1
4761,2023-12-21,A,1,0,1
7949,2024-01-30,A,1,1,1
4849,2024-01-24,B,4,4,1
6850,2024-02-29,C,1,1,1
8432,2024-01-08,C,4,0,1
281,2024-02-10,A,4,4,1
3875,2024-01-14,C,4,4,1
889,2024-02-03,C,3,0,1
12572,2024-01-17,A,1,1,1
7827,2023-12-09,C,1,1,1
12614,2024-02-23,A,2,2,1
13973,2024-02-02,B,2,2,1
9715,2024-01-28,A,2,2,1
4875,2024-02-08,A,3,3,1
1034,2023-12-05,A,4,4,1
7632,2024-02-19,C,2,2,1
1862,2024-02-26,C,3,3,1
2508,2024-02-04,C,1,1,1
8818,2024-02-21,A,2,2,1
3447,2024-01-12,A,1,1,1
281,2024-01-15,C,3,3,1
1660,2024-01-12,A,4,4,1
1030,2023-12-25,C,3,0,1
3466,2024-01-19,C,4,0,1
4325,2024-01-04,A,1,1,1
237,2024-02-17,B,1,1,1
3442,2024-01-03,A,4,0,1
9017,2024-02-09,C,4,4,1
5333,2024-02-29,C,1,0,1
9012,2024-02-01,A,1,1,1
6410,2024-02-24,A,4,0,1
5105,2024-02-27,C,3,3,1
7593,2024-01-16,C,2,2,1
